what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415103805418
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1415103807481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415103809559
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415103809769
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1415103812916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415103814056
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415103814284
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1415103817327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415103818593
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415103818787
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.copy",1415103831871
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1415103833344
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1415103835359
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1415103837792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415103849017
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415103863591
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1415103876045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415103877058
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415103878003
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415103879258
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.copy",1415103890431
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1415103892182
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.copy",1415103903891
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1415103905314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415103910314
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415103918795
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1415103920731
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415103928152
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.copy",1415103944582
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1415103947419
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415103955367
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415103964318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415103967145
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104005077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104005583
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104021945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104023284
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104038405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104059655
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104111588
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.findReplace",1415104126657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104126668
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104132624
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415104140360
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415104203406
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.cut",1415104221415
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.dist,"org.eclipse.ui.edit.text.goto.lineEnd",1415104224430
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1415104233300
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415104238317
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1415104242621
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415104248877
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1415104252541
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415104254917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104266594
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104268775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104270196
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104274568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104278112
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104297034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104300418
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104333599
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1415104336874
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415104338604
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1415104341485
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415104344448
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104376087
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104376286
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104376467
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104376627
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104376785
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104376990
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104377307
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104377527
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104377690
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104377869
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104378168
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104385422
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104385575
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104386077
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104386102
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104386132
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104386165
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104386198
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104386223
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104386253
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104386284
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104386314
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104386345
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104386376
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104386405
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104386436
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104386569
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104386747
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104386872
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104387049
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104387205
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104387397
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104387755
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415104388029
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415104392760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104395268
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104398894
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415104411170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104413007
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104418929
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415104429087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104430375
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104435907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104473987
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104474879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104481674
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104482263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104517057
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104584853
activated,view,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.PackageExplorer",1415104588184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104592694
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104593786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104595261
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104598947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104605450
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.copy",1415104611744
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.properties",1415104613088
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104613111
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415104614911
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1415104618327
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415104619579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104621832
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104638815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104666152
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.export",1415104675434
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104675464
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1415104737716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104738404
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104739294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104744430
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104753413
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1415104756290
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415104757807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104759737
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104802281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104806578
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415104807318
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415104835809
