what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415110049402
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110049422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110051891
opened,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415110053562
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415110053629
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110053648
closed,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415110058614
closed,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415110059859
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415110064028
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415110070153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110179643
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110193039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110196021
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110200203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110225213
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110226911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110229769
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110231163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110237812
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110239229
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415110266238
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415110269721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110279927
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110281205
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415110507610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110508336
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110508873
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415110520541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110521294
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110521862
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415110555761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110556459
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110557469
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415110576820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110577520
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110578521
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415110580455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110581136
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110582226
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415110633852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110634516
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110635487
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415110650229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110650901
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110651892
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415110654175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110654882
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110655853
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415110657467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110658112
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110659086
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415110672824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110673569
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110674525
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415110677572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110687083
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110687636
error,log,,,"Designer [1.3.0.r37x201202052311.201411041504]: java.lang.NullPointerException",1415110688043
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415110689723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415110690443
