what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1414524710169
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1414524710169
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1414524710169
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1414524710170
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1414524710170
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1414524710171
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1414524710171
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1414524710172
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1414524710172
os,sysinfo,,,"linux",1414524710174
arch,sysinfo,,,"x86",1414524710174
ws,sysinfo,,,"gtk",1414524710174
locale,sysinfo,,,"es_ES",1414524710174
processors,sysinfo,,,"4",1414524710174
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1414524710174
java.runtime.version,sysinfo,,,"1.6.0_31-b31",1414524710174
java.specification.name,sysinfo,,,"Java Platform API Specification",1414524710174
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1414524710174
java.specification.version,sysinfo,,,"1.6",1414524710174
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1414524710174
java.version,sysinfo,,,"1.6.0_31",1414524710174
java.vm.info,sysinfo,,,"mixed mode, sharing",1414524710174
java.vm.name,sysinfo,,,"OpenJDK Client VM",1414524710174
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1414524710174
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1414524710174
java.vm.specification.version,sysinfo,,,"1.0",1414524710174
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1414524710174
java.vm.version,sysinfo,,,"23.25-b01",1414524710174
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1414524714359
opened,view,org.eclipse.ui.ide,3.7.0.dist,"org.eclipse.ui.views.ProblemView",1414524714644
opened,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1414524915514
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1414524915547
started,bundle,org.eclipse.jdt.junit,3.7.0.dist,"org.eclipse.jdt.junit",1414524915619
opened,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1414524916935
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1414524916973
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1414524917051
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1414524917052
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1414524917052
