what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415183984574
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415183985368
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415184036575
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184060481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184117805
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184120371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184123139
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184307233
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184311180
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415184327851
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415184329006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184330945
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184331691
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415184332132
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184340559
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.dist,"org.eclipse.ui.edit.text.goto.lineEnd",1415184354373
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1415184391142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184393034
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184393250
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1415184406762
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415184409510
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184410884
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184423934
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184425952
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184427483
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184428940
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184430856
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184439981
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.dist,"org.eclipse.ui.edit.text.goto.lineEnd",1415184441253
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184453535
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184455495
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184457685
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184464146
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184474965
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184491651
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184495341
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184507023
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184511538
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184516095
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184518061
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.dist,"org.eclipse.ui.edit.text.goto.lineEnd",1415184519297
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415184521219
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415184544334
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415184550688
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415184553136
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415184563243
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415184568679
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415184573456
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415184577830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184581081
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184582017
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1415184586700
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1415184603963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184613394
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184616028
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415184619245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184621448
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184622258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184647856
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415184651744
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415184651795
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184651837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184654330
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184655079
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415184660676
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415184680046
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184724628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184765371
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184768033
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415184768139
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415184776209
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415184778624
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415184779180
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184785281
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.dist,"org.eclipse.ui.edit.text.goto.lineEnd",1415184795202
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415184797302
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1415184800613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184801455
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184803651
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184819549
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184821920
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415184825010
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415184827732
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.dist,"org.eclipse.ui.edit.text.goto.lineEnd",1415184868869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184879337
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415184880437
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415184880499
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184880547
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.copy",1415184890378
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415184891569
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1415184892786
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415184908865
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184924493
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.dist,"org.eclipse.ui.edit.text.goto.lineEnd",1415184928992
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415184930385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184938825
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184939833
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415184940976
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1415184943574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184946269
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184948113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184966620
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184979090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184979247
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184984318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184984388
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184987177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415184987240
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185004166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185004231
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185014312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185014372
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185022728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185022767
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185038297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185038403
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185041690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185041748
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185042234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185042282
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185056174
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415185056209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185058116
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1415185108492
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185118367
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415185138527
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415185143736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185155912
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185157177
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415185258859
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415185263492
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1415185266166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185270387
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185278392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185278564
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185283327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185283363
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185288106
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415185297297
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415185297358
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415185346906
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415185351198
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415185357831
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.save",1415185383255
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1415185391217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185393976
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185408769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185422239
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185424436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185424590
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185443497
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415185455783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185488786
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185590717
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.save",1415185622557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415185631447
