what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415115247583
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415115286682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415115291869
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415115293637
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415115299540
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415115299562
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1415115300706
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415115302094
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415115302119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415115306687
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415115313645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415115313808
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415115317627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415115317705
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415115328875
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1415115330474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415115331898
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415115337315
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415115339758
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415115339803
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415115340685
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415115361889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415115369532
