what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.dist,"org.eclipse.equinox.p2.ui.sdk",1414532999903
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.dist,"org.eclipse.pde.api.tools.ui",1414532999903
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.dist,"org.eclipse.pde.ds.ui",1414532999903
stopped,bundle,org.eclipse.pde.runtime,3.4.201.dist,"org.eclipse.pde.runtime",1414532999904
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.dist,"org.eclipse.pde.ua.ui",1414532999904
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.dist,"org.eclipse.pde.ui.templates",1414532999905
stopped,bundle,org.eclipse.wb.rcp.SWT_AWT,1.3.0.r37x201202021427,"org.eclipse.wb.rcp.SWT_AWT",1414532999905
stopped,bundle,org.eclipse.wb.rcp.databinding.emf,1.3.0.r37x201202010053,"org.eclipse.wb.rcp.databinding.emf",1414532999905
stopped,bundle,org.eclipse.wb.rcp.databinding.xwt,1.3.0.r37x201202061752,"org.eclipse.wb.rcp.databinding.xwt",1414532999905
stopped,bundle,org.eclipse.wb.rcp.databinding,1.3.0.r37x201202010053,"org.eclipse.wb.rcp.databinding",1414532999906
stopped,bundle,org.eclipse.wb.rcp.nebula,1.3.0.r37x201202010053,"org.eclipse.wb.rcp.nebula",1414532999906
stopped,bundle,org.eclipse.wb.rcp.swing2swt,1.3.0.r37x201202010053,"org.eclipse.wb.rcp.swing2swt",1414532999906
stopped,bundle,org.eclipse.wb.xwt,1.3.0.r37x201202061752,"org.eclipse.wb.xwt",1414532999907
stopped,bundle,org.eclipse.wb.rcp,1.3.0.r37x201202010053,"org.eclipse.wb.rcp",1414532999907
stopped,bundle,org.eclipse.pde.ui,3.6.100.dist,"org.eclipse.pde.ui",1414532999907
stopped,bundle,org.eclipse.ant.ui,3.5.101.dist,"org.eclipse.ant.ui",1414532999908
stopped,bundle,com.android.ide.eclipse.ndk,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ndk",1414532999909
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,22.0.1.v201305230001--685705,"overlay.com.android.ide.eclipse.adt.overlay",1414532999909
stopped,bundle,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.adt",1414532999909
stopped,bundle,org.eclipse.jdt.junit,3.7.0.dist,"org.eclipse.jdt.junit",1414532999909
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.dist,"org.eclipse.jdt.debug.ui",1414532999909
