what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415182526493
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415182526691
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415182526888
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415182527091
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415182527294
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415182527493
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415182527703
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415182527903
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415182528123
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415182528382
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.delete",1415182528669
executed,command,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.edit.text.java.format",1415182539609
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415182564794
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1415182569362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415182570348
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415182573508
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415182576209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415182577490
opened,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415182580054
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415182580103
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415182580126
opened,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1415182582122
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1415182582167
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1415182582335
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1415182582350
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1415182582350
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1415182582497
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1415182582537
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415182583335
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415182583355
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1415182585075
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415182596818
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182598109
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182598541
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182599056
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182599656
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182600572
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182601180
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182601647
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182602354
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182603007
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182603224
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182603580
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182603767
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182603975
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182604167
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182604335
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182604527
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182604686
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182604876
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182605057
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182605266
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182605459
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182605669
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182605872
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182606072
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182606263
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182606461
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182606649
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182606847
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182607048
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182607257
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182607444
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182607651
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182607865
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182608076
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182608272
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182608468
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182608689
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1415182608999
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415182610784
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415182613269
closed,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415182613271
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415182614013
closed,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415182614013
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415182616347
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415182616397
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415182619810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415182625077
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1415182630333
activated,view,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.PackageExplorer",1415182631544
opened,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415182638715
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415182638753
activated,view,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.PackageExplorer",1415182638811
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415182640942
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1415182675355
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415182676963
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1415182677977
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1415182701099
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415182714412
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1415182728670
