what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.net,1.2.100.dist,"org.eclipse.ui.net",1414515921873
started,bundle,org.eclipse.ui.views,3.6.0.dist,"org.eclipse.ui.views",1414515921873
started,bundle,org.eclipse.ui.workbench,3.7.1.dist,"org.eclipse.ui.workbench",1414515921874
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.dist,"org.eclipse.ui.workbench.texteditor",1414515921875
started,bundle,org.eclipse.update.configurator,3.3.100.dist,"org.eclipse.update.configurator",1414515921876
started,bundle,org.eclipse.update.core,3.2.500.dist,"org.eclipse.update.core",1414515921877
started,bundle,org.eclipse.update.scheduler,3.2.300.dist,"org.eclipse.update.scheduler",1414515921877
started,bundle,org.eclipse.jdt.apt.core,3.3.500.dist,"org.eclipse.jdt.apt.core",1414515921878
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.dist,"org.eclipse.jdt.apt.pluggable.core",1414515921878
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.dist,"org.eclipse.jdt.core.manipulation",1414515921878
started,bundle,org.eclipse.jdt.debug,3.7.1.dist,"org.eclipse.jdt.debug",1414515921964
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.dist,"org.eclipse.jdt.debug.ui",1414515921964
started,bundle,org.eclipse.jdt.junit,3.7.0.dist,"org.eclipse.jdt.junit",1414515921995
started,bundle,org.eclipse.jdt.launching,3.6.1.dist,"org.eclipse.jdt.launching",1414515921996
started,bundle,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui",1414515921996
started,bundle,org.eclipse.pde.launching,3.6.0.dist,"org.eclipse.pde.launching",1414515921996
started,bundle,org.eclipse.pde.ui,3.6.100.dist,"org.eclipse.pde.ui",1414515922030
started,bundle,org.eclipse.ui.views.log,1.0.200.dist,"org.eclipse.ui.views.log",1414515922031
started,bundle,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.adt",1414515922032
started,bundle,com.android.ide.eclipse.base,22.0.1.v201305230001--685705,"com.android.ide.eclipse.base",1414515922033
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1414515922034
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1414515922035
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1414515922035
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1414515922036
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1414515922038
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1414515922039
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1414515922040
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1414515922041
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1414515922043
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1414515922044
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1414515922080
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1414515922081
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1414515922082
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1414515922082
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1414515922082
os,sysinfo,,,"linux",1414515922084
arch,sysinfo,,,"x86",1414515922084
ws,sysinfo,,,"gtk",1414515922084
locale,sysinfo,,,"es_ES",1414515922084
processors,sysinfo,,,"4",1414515922084
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1414515922084
java.runtime.version,sysinfo,,,"1.6.0_31-b31",1414515922084
java.specification.name,sysinfo,,,"Java Platform API Specification",1414515922084
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1414515922084
java.specification.version,sysinfo,,,"1.6",1414515922084
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1414515922084
java.version,sysinfo,,,"1.6.0_31",1414515922084
java.vm.info,sysinfo,,,"mixed mode, sharing",1414515922084
java.vm.name,sysinfo,,,"OpenJDK Client VM",1414515922084
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1414515922084
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1414515922084
java.vm.specification.version,sysinfo,,,"1.0",1414515922084
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1414515922084
java.vm.version,sysinfo,,,"23.25-b01",1414515922084
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1414515923098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1414515924327
opened,view,org.eclipse.ui.ide,3.7.0.dist,"org.eclipse.ui.views.ProblemView",1414515924567
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1414515928715
