what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.dist,"org.eclipse.ui.edit.text.goto.lineEnd",1413366792743
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1413366794873
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1413366796209
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.copy",1413366801058
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1413366801816
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1413366803180
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1413366804283
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.dist,"org.eclipse.ui.edit.text.goto.lineEnd",1413366833822
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1413366834988
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.dist,"org.eclipse.ui.edit.text.goto.lineEnd",1413366863568
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1413366864593
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.dist,"org.eclipse.ui.edit.text.goto.lineEnd",1413366891068
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1413366892216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413366910724
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413366912923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413366927928
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413366932726
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1413366936288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413366937947
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413366941399
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.dist,"org.eclipse.ui.edit.text.goto.lineEnd",1413366971262
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.dist,"org.eclipse.ui.edit.text.goto.lineEnd",1413366990224
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1413366996004
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.text.contentAssist.proposals",1413367006676
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.dist,"org.eclipse.ui.edit.text.goto.lineEnd",1413367009891
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1413367013295
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.dist,"org.eclipse.ui.edit.text.goto.lineEnd",1413367028221
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1413367029145
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.dist,"org.eclipse.ui.edit.text.goto.lineEnd",1413367055613
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1413367057322
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1413367059352
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1413367111941
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1413367117185
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1413367117817
activated,view,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.PackageExplorer",1413367119223
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1413367123475
activated,view,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.PackageExplorer",1413367148942
started,bundle,org.eclipse.pde.core,3.7.1.dist,"org.eclipse.pde.core",1413367157978
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1413367163624
activated,view,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.PackageExplorer",1413367164952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413367170008
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413367193284
opened,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1413367193350
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1413367193369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413367195190
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413367211479
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1413367214106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413367231197
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413367234018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413367235354
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413367239691
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1413367243734
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1413367254563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413367255188
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413367256539
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1413367257072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413367257776
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413367258939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413367269103
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413367273400
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.dist,"org.eclipse.ui.edit.text.goto.lineEnd",1413367301708
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.dist,"org.eclipse.ui.edit.text.goto.lineEnd",1413367306983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413367322147
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413367323195
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1413367341238
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1413367342316
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1413367343780
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.copy",1413367346903
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1413367347475
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1413367349219
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.dist,"org.eclipse.equinox.p2.garbagecollector",1413367359421
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1413367451936
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1413367472168
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1413367473470
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1413367475862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413367476414
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413367477906
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1413367573510
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1413367576497
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1413367583121
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1413367585388
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1413367594991
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1413367612240
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1413367613438
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1413367615621
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1413367617686
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1413367618864
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1413367626022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413367626647
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1413367627925
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1413367635753
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1413367638093
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1413367657979
